Name,Lower,Upper,Duration,Aborted,RefineCluster,CompileCluster,Dominance,Binary,Solver,Width,Gap,Objective
rbg017,             inf,             1895.0,             0.002,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
rbg034a,             inf,             2394.0,             0.025,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
rbg041a,             inf,             1859.0,             0.050,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
rbg016a,             inf,             1873.0,             0.005,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
rbg038a,             inf,             4530.0,             0.029,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
rbg132,             inf,             6968.0,             0.905,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
rbg201a,             inf,             10336.0,             2.539,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
rbg033a,             inf,             1499.0,             0.031,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
rbg017a,             inf,             3942.0,             0.003,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
rbg193,             inf,             6947.0,             3.006,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
rbg019c,             inf,             4104.0,             0.005,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
rbg010a,             3840.0,             3840.0,             0.001,            false,             false,            false,            -,            false,            TD,            50,            0.000,            3840.0
rbg050a,             inf,             4188.0,             0.092,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
rbg152,             inf,             4843.0,             1.404,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
rbg021,             inf,             4059.0,             0.007,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
rbg021,             inf,             4065.0,             0.007,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
rbg019b,             inf,             1203.0,             0.009,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
test,             870.0,             870.0,             0.000,            false,             false,            false,            -,            false,            TD,            50,            0.000,            870.0
rbg027a,             inf,             4351.0,             0.013,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
rbg050b,             inf,             10089.0,             0.073,            false,             false,            false,            -,            false,            TD,            50,            1.000,            0.0
rbg086a,             16899.0,             16899.0,             9.683,            false,             false,            false,            -,            false,            BB,            0,            0.000,            16899.0
rbg035a,             3325.0,             1244.0,             30.005,            true,             false,            false,            -,            false,            BB,            0,            0.626,            3325.0
rbg092a,             12501.0,             10543.0,             30.001,            true,             false,            false,            -,            false,            BB,            0,            0.157,            12501.0
rbg152,             17455.0,             9473.0,             30.002,            true,             false,            false,            -,            false,            BB,            0,            0.457,            17455.0
rbg020a,             4689.0,             4689.0,             0.004,            false,             false,            false,            -,            false,            BB,            0,            0.000,            4689.0
rbg021,             4492.0,             4492.0,             12.974,            false,             false,            false,            -,            false,            BB,            0,            0.000,            4492.0
rbg021,             4536.0,             4536.0,             0.084,            false,             false,            false,            -,            false,            BB,            0,            0.000,            4536.0
rbg021,             4481.0,             4095.0,             30.186,            true,             false,            false,            -,            false,            BB,            0,            0.086,            4481.0
rbg050c,             10985.0,             9264.0,             30.007,            true,             false,            false,            -,            false,            BB,            0,            0.157,            10985.0
rbg055a,             6929.0,             6929.0,             2.476,            false,             false,            false,            -,            false,            BB,            0,            0.000,            6929.0
rbg125a,             14214.0,             9268.0,             30.003,            true,             false,            false,            -,            false,            BB,            0,            0.348,            14214.0
rbg035a,             3388.0,             3388.0,             0.971,            false,             false,            false,            -,            false,            BB,            0,            0.000,            3388.0
rbg017,             2351.0,             2351.0,             0.172,            false,             false,            false,            -,            false,            BB,            0,            0.000,            2351.0
rbg172a,             17783.0,             11424.0,             30.003,            true,             false,            false,            -,            false,            BB,            0,            0.358,            17783.0
rbg016b,             2094.0,             2094.0,             0.048,            false,             false,            false,            -,            false,            BB,            0,            0.000,            2094.0
rbg019d,             3479.0,             3479.0,             0.018,            false,             false,            false,            -,            false,            BB,            0,            0.000,            3479.0
rbg021,             4528.0,             4528.0,             0.318,            false,             false,            false,            -,            false,            BB,            0,            0.000,            4528.0
rbg067a,             10331.0,             10331.0,             3.190,            false,             false,            false,            -,            false,            BB,            0,            0.000,            10331.0
rbg042a,             3260.0,             3260.0,             11.557,            false,             false,            false,            -,            false,            BB,            0,            0.000,            3260.0
rbg132,             18524.0,             12568.0,             30.002,            true,             false,            false,            -,            false,            BB,            0,            0.322,            18524.0
rbg040a,             5679.0,             5679.0,             1.501,            false,             false,            false,            -,            false,            BB,            0,            0.000,            5679.0
rbg021,             4481.0,             4082.0,             30.119,            true,             false,            false,            -,            false,            BB,            0,            0.089,            4481.0
rbg049a,             13257.0,             11291.0,             30.008,            true,             false,            false,            -,            false,            BB,            0,            0.148,            13257.0
rbg031a,             3498.0,             3498.0,             0.673,            false,             false,            false,            -,            false,            BB,            0,            0.000,            3498.0
rbg021,             4481.0,             4082.0,             30.120,            true,             false,            false,            -,            false,            BB,            0,            0.089,            4481.0
rbg048a,             9799.0,             8037.0,             30.008,            true,             false,            false,            -,            false,            BB,            0,            0.180,            9799.0
rbg019a,             2694.0,             2694.0,             0.000,            false,             false,            false,            -,            false,            BB,            0,            0.000,            2694.0
rbg021,             4516.0,             4516.0,             3.218,            false,             false,            false,            -,            false,            BB,            0,            0.000,            4516.0
rbg193,             21401.0,             13990.0,             30.002,            true,             false,            false,            -,            false,            BB,            0,            0.346,            21401.0
rbg017,             2351.0,             2351.0,             0.010,            false,             false,            false,            -,            false,            BB,            0,            0.000,            2351.0
rbg034a,             3314.0,             3314.0,             1.096,            false,             false,            false,            -,            false,            BB,            0,            0.000,            3314.0
rbg041a,             3793.0,             3793.0,             3.043,            false,             false,            false,            -,            false,            BB,            0,            0.000,            3793.0
rbg016a,             2596.0,             2596.0,             0.011,            false,             false,            false,            -,            false,            BB,            0,            0.000,            2596.0
rbg038a,             5699.0,             5699.0,             1.200,            false,             false,            false,            -,            false,            BB,            0,            0.000,            5699.0
rbg132,             18524.0,             7787.0,             30.003,            true,             false,            false,            -,            false,            BB,            0,            0.580,            18524.0
rbg201a,             21380.0,             12906.0,             30.002,            true,             false,            false,            -,            false,            BB,            0,            0.396,            21380.0
rbg033a,             3757.0,             3757.0,             0.967,            false,             false,            false,            -,            false,            BB,            0,            0.000,            3757.0
rbg233,             26143.0,             13499.0,             30.015,            true,             false,            false,            -,            false,            BB,            0,            0.484,            26143.0
rbg017a,             4296.0,             4296.0,             0.010,            false,             false,            false,            -,            false,            BB,            0,            0.000,            4296.0
rbg193,             21401.0,             8574.0,             30.003,            true,             false,            false,            -,            false,            BB,            0,            0.599,            21401.0
rbg019c,             4536.0,             4536.0,             0.086,            false,             false,            false,            -,            false,            BB,            0,            0.000,            4536.0
rbg010a,             3840.0,             3840.0,             0.011,            false,             false,            false,            -,            false,            BB,            0,            0.000,            3840.0
rbg050a,             12050.0,             5234.0,             30.004,            true,             false,            false,            -,            false,            BB,            0,            0.566,            12050.0
rbg233,             26143.0,             10297.0,             30.020,            true,             false,            false,            -,            false,            BB,            0,            0.606,            26143.0
rbg152,             17455.0,             5755.0,             30.003,            true,             false,            false,            -,            false,            BB,            0,            0.670,            17455.0
rbg021,             4525.0,             4525.0,             2.208,            false,             false,            false,            -,            false,            BB,            0,            0.000,            4525.0
rbg021,             4528.0,             4528.0,             0.636,            false,             false,            false,            -,            false,            BB,            0,            0.000,            4528.0
rbg019b,             3840.0,             3840.0,             0.208,            false,             false,            false,            -,            false,            BB,            0,            0.000,            3840.0
test,             870.0,             870.0,             0.000,            false,             false,            false,            -,            false,            BB,            0,            0.000,            870.0
rbg027a,             5093.0,             5093.0,             0.046,            false,             false,            false,            -,            false,            BB,            0,            0.000,            5093.0
rbg050b,             11957.0,             10184.0,             30.010,            true,             false,            false,            -,            false,            BB,            0,            0.148,            11957.0
